Date,AUD=X,TRY=X,RUB=X,INR=X,EUR=X,GBP=X,CHF=X,CAD=X,CNY=X,JPY=X,split_point
2019-06-24,1.4400299787521362,5.764400005340576,63.05699920654297,69.56990051269531,0.8783699870109558,0.7842599749565125,0.9753999710083008,1.320039987564087,6.868899822235107,107.31199645996094,False
2019-06-25,1.435610055923462,5.799139976501465,62.52989959716797,69.60250091552734,0.8771700263023376,0.7849500179290771,0.9718000292778016,1.3180999755859375,6.876100063323975,107.3270034790039,False
2019-06-26,1.436400055885315,5.793499946594238,62.8661003112793,69.63749694824219,0.8795099854469299,0.7879800200462341,0.9748200178146362,1.3178399801254272,6.878799915313721,107.16600036621094,False
2019-06-27,1.4313100576400757,5.770899772644043,63.00559997558594,69.60250091552734,0.8791400194168091,0.7875000238418579,0.9773899912834167,1.3121000528335571,6.879099845886231,107.73799896240234,False
2019-06-28,1.4278000593185425,5.7718000411987305,63.05739974975586,69.32499694824219,0.8792799711227417,0.7888000011444092,0.9766499996185304,1.3094300031661987,6.867099761962891,107.74700164794922,True
2019-07-01,1.4238300323486328,5.733590126037598,62.95830154418945,68.94049835205078,0.8798999786376953,0.7877399921417236,0.9793999791145324,1.3090399503707886,6.865799903869629,108.38200378417967,False
2019-07-02,1.4357999563217163,5.651800155639648,62.90840148925781,69.1675033569336,0.8859400153160095,0.7908499836921692,0.9869999885559082,1.3131999969482422,6.850800037384033,108.36599731445312,False
2019-07-03,1.4293999671936035,5.65310001373291,63.27069854736328,69.0824966430664,0.8855000138282776,0.7937600016593933,0.9851999878883362,1.309599995613098,6.872000217437744,107.80500030517578,False
2019-07-04,1.4222099781036377,5.622300148010254,63.28089904785156,69.00749969482422,0.8859000205993652,0.7947400212287903,0.9855999946594238,1.305709958076477,6.880199909210205,107.77899932861328,False
2019-07-05,1.4234100580215454,5.595369815826416,63.43170166015625,68.73999786376953,0.8860700130462646,0.7947199940681458,0.98471999168396,1.3048399686813354,6.87060022354126,107.80799865722656,True
2019-07-08,1.4321000576019287,5.742370128631592,63.72700119018555,68.44000244140625,0.8906800150871277,0.7983700037002563,0.9911999702453612,1.3075599670410156,6.892600059509277,108.4739990234375,False
2019-07-09,1.433899998664856,5.730440139770508,63.65409851074219,68.8499984741211,0.8915799856185913,0.7989500164985657,0.9940900206565856,1.3102099895477295,6.880899906158447,108.72100067138672,False
2019-07-10,1.443600058555603,5.725820064544678,63.81320190429688,68.76499938964844,0.8921999931335449,0.8026599884033203,0.9935899972915648,1.3125,6.888299942016602,108.92400360107422,False
2019-07-11,1.436400055885315,5.6850199699401855,63.11600112915039,68.36759948730469,0.888189971446991,0.7994800209999084,0.9879000186920166,1.3072999715805054,6.872200012207031,108.33399963378906,False
2019-07-12,1.434190034866333,5.687849998474121,62.79570007324219,68.66999816894531,0.888700008392334,0.7985000014305115,0.9904999732971193,1.3067500591278076,6.869200229644775,108.58799743652344,True
2019-07-15,1.4249500036239624,5.724730014801025,63.110198974609375,68.55030059814453,0.88714998960495,0.7954199910163879,0.984000027179718,1.3033000230789185,6.879799842834473,107.83200073242188,False
2019-07-16,1.42044997215271,5.70704984664917,62.64640045166016,68.74749755859375,0.8879600167274475,0.7988499999046326,0.9840999841690063,1.3047499656677246,6.87690019607544,107.88899993896484,False
2019-07-17,1.4251999855041504,5.714200019836426,62.96379852294922,68.8949966430664,0.8918799757957458,0.8056700229644775,0.9879900217056274,1.308650016784668,6.87529993057251,108.20099639892578,False
2019-07-18,1.4264999628067017,5.683000087738037,62.90219879150391,68.78600311279297,0.890500009059906,0.8041999936103821,0.9865999817848206,1.305299997329712,6.872799873352051,107.93699645996094,False
2019-07-19,1.414989948272705,5.622600078582764,62.85409927368164,68.8499984741211,0.8879799842834473,0.7973300218582153,0.982640027999878,1.3035600185394287,6.879099845886231,107.4010009765625,True
2019-07-22,1.4198299646377563,5.653800010681152,62.976200103759766,68.83000183105469,0.8913999795913696,0.7991799712181091,0.9828400015830994,1.3051999807357788,6.881100177764893,107.80999755859376,False
